Time(s),X,Y,
7.40331,7.95833,1.95,
7.41165,7.95833,1.95,
7.41999,7.95833,1.95,
7.42831,7.95833,1.95,
7.43665,7.95833,1.95,
7.44493,7.95833,1.95,
7.45329,7.95833,1.95,
7.4616,7.95833,1.95,
7.46999,7.95833,1.95,
7.47827,7.95833,1.95,
7.48664,7.95833,1.95,
7.49497,7.95833,1.95,
7.50329,7.95833,1.95,
7.51161,7.95833,1.95,
7.5199,7.95833,1.95,
7.52829,7.95833,1.95,
7.53663,7.95833,1.95,
7.54495,7.95833,1.95,
7.55333,7.95833,1.95,
7.56163,7.95833,1.95,
7.57,7.95833,1.95,
7.5783,7.95833,1.95,
7.58667,7.95833,1.95,
7.59497,7.95833,1.95,
7.60334,7.95833,1.95,
7.61164,7.95833,1.95,
7.62001,7.95833,1.95,
7.62832,7.95833,1.95,
7.63667,7.95833,1.95,
7.645,7.95833,1.95,
7.65333,7.95833,1.95,
7.66163,7.95833,1.95,
7.67001,7.95833,1.95,
7.67834,7.95833,1.95,
7.68668,7.95833,1.95,
7.69502,7.95833,1.95,
7.70334,7.95833,1.95,
7.71168,7.95833,1.95,
7.72002,7.95833,1.95,
7.72834,7.95833,1.95,
7.73669,7.95833,1.95,
7.74498,7.95833,1.95,
7.75336,7.95833,1.95,
7.7617,7.95833,1.95,
7.77002,7.95833,1.95,
7.77836,7.95833,1.95,
7.78669,7.95833,1.95,
7.79502,7.95833,1.95,
7.80336,7.95833,1.95,
7.8117,7.95833,1.95,
7.82003,7.95833,1.95,
7.82833,7.95833,1.95,
7.83671,7.95833,1.95,
7.84499,7.95833,1.95,
7.85336,7.95833,1.95,
7.86167,7.95833,1.95,
7.87004,7.95833,1.95,
7.87833,7.95833,1.95,
7.88671,7.95833,1.95,
7.89498,7.95833,1.95,
7.90333,7.95833,1.95,
7.91168,7.95833,1.95,
7.92005,7.95833,1.95,
7.92833,7.95833,1.95,
7.93671,7.95833,1.95,
7.94501,7.95833,1.95,
7.95338,7.95833,1.95,
7.96167,7.95833,1.95,
7.96999,7.95833,1.95,
